user_code,date,company,restaurant,price_paid,delivery_charge,packing_charge,district,state,zone
70613,27-05-2019,alpha,Sher-E-Punjab,100,0,0,Bangalore,KARNATAKA,SOUTH
70613,27-05-2019,alpha,Midnight Meal,134,40,0,Bangalore,KARNATAKA,SOUTH
70898,27-05-2019,alpha,Gorbandh,72,0,0,Bangalore,KARNATAKA,SOUTH
70898,27-05-2019,alpha,XO Belgian Waffle,214,0,20,Bangalore,KARNATAKA,SOUTH
70898,27-05-2019,alpha,Gorbandh,140,0,15,Bangalore,KARNATAKA,SOUTH
70922,27-05-2019,alpha,Sphere Lounge,291,0,0,Bangalore,KARNATAKA,SOUTH
72950,27-05-2019,alpha,Domino's Pizza,328,0,0,Mumbai,MAHARASHTRA,WEST
74189,27-05-2019,alpha,Behrouz Biryani,351,25,23.81,Pune,MAHARASHTRA,WEST
76223,27-05-2019,alpha,Pruthvi Vegetarianism,131,0,10,Pune,MAHARASHTRA,WEST
76861,27-05-2019,alpha,Lavang Veg,151,25,0,Pune,MAHARASHTRA,WEST
78267,27-05-2019,alpha,Savoury - Sea Shell Restaurant,229,25,10,Bangalore,KARNATAKA,SOUTH
78329,27-05-2019,alpha,Sudama Snacks & Juices,253,25,0,Mumbai,MAHARASHTRA,WEST
78329,27-05-2019,alpha,Food Shood,534,25,10,Mumbai,MAHARASHTRA,WEST
78375,27-05-2019,alpha,Faasos,261,25,23.81,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
78627,27-05-2019,alpha,NIC Natural Ice Creams,140,0,0,Pune,MAHARASHTRA,WEST
78627,27-05-2019,alpha,McDonald's,254,0,33.34,Pune,MAHARASHTRA,WEST
79946,27-05-2019,alpha,Amrutha Vilas,102,0,12,Hyderabad,ANDHRA PRADESH,SOUTH
79952,27-05-2019,alpha,Down Town Fast Food,136,10,0,Mysore,KARNATAKA,SOUTH
79961,27-05-2019,alpha,Indorilaal,137,0,15,Pune,MAHARASHTRA,WEST
79961,27-05-2019,alpha,McDonald's,179,0,33.34,Pune,MAHARASHTRA,WEST
79961,27-05-2019,alpha,McDonald's,349,0,33.34,Pune,MAHARASHTRA,WEST
80023,27-05-2019,alpha,Nagarjuna,498,25,25,Bangalore Rural,KARNATAKA,SOUTH
80032,27-05-2019,alpha,Punjabi Tadka,169,25,0,East Delhi,DELHI,NORTH
80037,27-05-2019,alpha,Chef Diyan Gallan,66,0,0,Jalandhar,PUNJAB,NORTH
80037,27-05-2019,alpha,Jalandhar Nutri Kulcha,54,0,0,Jalandhar,PUNJAB,NORTH
80159,27-05-2019,alpha,Swathi Tiffins,154,35,0,Hyderabad,ANDHRA PRADESH,SOUTH
80192,27-05-2019,alpha,Natural Ice Cream,215,25,0,Mumbai,MAHARASHTRA,WEST
80221,27-05-2019,alpha,Yumlane Pizza,340,25,0,Bangalore,KARNATAKA,SOUTH
80221,27-05-2019,alpha,Sri Udupi Park,175,25,19,Bangalore,KARNATAKA,SOUTH
80241,27-05-2019,alpha,Surya Prakash,48,20,0,Vadodara,GUJARAT,WEST
80250,27-05-2019,alpha,E 2 Restaurant,300,10,0,East Godavari,ANDHRA PRADESH,SOUTH
80386,27-05-2019,alpha,Delicacy,275,0,20,Bangalore,KARNATAKA,SOUTH
80386,27-05-2019,alpha,Fattoush,125,0,0,Bangalore,KARNATAKA,SOUTH
80405,27-05-2019,alpha,Frozen Bottle,130,0,0,Bangalore,KARNATAKA,SOUTH
80405,27-05-2019,alpha,homely,209,0,0,Bangalore,KARNATAKA,SOUTH
80405,27-05-2019,alpha,FreshMenu,146,0,10,Bangalore,KARNATAKA,SOUTH
80405,27-05-2019,alpha,Bhartiya Jalpan,214,0,14,Bangalore,KARNATAKA,SOUTH
91,27-05-2019,alpha,Murugan Idli Shop,172,0,0,Chennai,TAMIL NADU,SOUTH
225,27-05-2019,alpha,Biriyani Pot,486,0,0,Villupuram,TAMIL NADU,SOUTH
1430,27-05-2019,alpha,Juneja Sweets,129,0,0,South Delhi,DELHI,NORTH
1577,27-05-2019,alpha,Faasos,119,0,0,Bangalore,KARNATAKA,SOUTH
1577,27-05-2019,alpha,Bowl'd over Rice,140,0,0,Bangalore,KARNATAKA,SOUTH
1577,27-05-2019,alpha,Beijing Bites,345,0,0,Bangalore,KARNATAKA,SOUTH
1838,27-05-2019,alpha,Annapurna Bhoj,116,0,0,Ghaziabad,UTTAR PRADESH,NORTH
1838,27-05-2019,alpha,Rollsking,273,0,0,Ghaziabad,UTTAR PRADESH,NORTH
2156,27-05-2019,alpha,Shiva Bhavan,147,0,0,Chennai,TAMIL NADU,SOUTH
2223,27-05-2019,alpha,Akkad Bakkad Bombay Boom,129,0,0,Mumbai,MAHARASHTRA,WEST
2557,27-05-2019,alpha,Coneizza,134,0,0,West Delhi,DELHI,NORTH
3541,27-05-2019,alpha,Chandan Dhaba,65,0,0,Patna,BIHAR,EAST
5176,27-05-2019,alpha,domnik pizza,348,0,0,Dehradun,UTTARAKHAND,NORTH
5176,27-05-2019,alpha,Nathu's Sweets,100,0,0,West Delhi,DELHI,NORTH
5644,27-05-2019,alpha,Priti Nx,275,0,0,Thane,MAHARASHTRA,WEST
6201,27-05-2019,alpha,Samarth Eatery,78,0,0,Jodhpur,RAJASTHAN,NORTH
8656,27-05-2019,alpha,Ashirbad Biryani,75,0,0,North 24 Parganas,WEST BENGAL,EAST
9689,27-05-2019,alpha,Shakambri Food Corner,84,0,0,North 24 Parganas,WEST BENGAL,EAST
12011,27-05-2019,alpha,Shivaji Maratha Restaurant (Kanavali),210,0,0,Gulbarga,KARNATAKA,SOUTH
13194,27-05-2019,alpha,Blue Nile,67,0,0,Aurangabad,MAHARASHTRA,WEST
13194,27-05-2019,alpha,Safa Restaurant,83,0,0,Aurangabad,MAHARASHTRA,WEST
16223,27-05-2019,alpha,Red Chillies Kitchen,116,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
18453,27-05-2019,alpha,Vaishno Amritsari Naan (Satish Dhaba),173,0,0,East Delhi,DELHI,NORTH
18980,27-05-2019,alpha,Mama Chicken Mama Franky House,120,0,0,Agra,UTTAR PRADESH,NORTH
22246,27-05-2019,alpha,Desi Videshi,160,0,0,West Delhi,DELHI,NORTH
23127,27-05-2019,alpha,Apni Rasoi,61,0,0,North West Delhi,DELHI,NORTH
23270,27-05-2019,alpha,Kolkata Dhaba,281,0,0,North 24 Parganas,WEST BENGAL,EAST
25056,27-05-2019,alpha,Cafe 9,159,0,0,Bangalore,KARNATAKA,SOUTH
27965,27-05-2019,alpha,Shree Satyanarayan Ice Cream,55,0,0,Vadodara,GUJARAT,WEST
29157,27-05-2019,alpha,The Biryani House,116,0,0,Thane,MAHARASHTRA,WEST
31393,27-05-2019,alpha,Sainik Bhojnalaya,207,0,0,Lucknow,UTTAR PRADESH,NORTH
36591,27-05-2019,alpha,Hindustan Family Restaurant,174,0,0,Varanasi,UTTAR PRADESH,NORTH
38063,27-05-2019,alpha,Vs Adtala Mahesh Kaka Ki Ice Cream & Candy - Varachha,50,0,0,Surat,GUJARAT,WEST
38892,27-05-2019,alpha,Recess,78,0,0,Indore,MADHYA PRADESH,WEST
43283,27-05-2019,alpha,Darshan Restaurant,281,0,0,Surat,GUJARAT,WEST
44603,27-05-2019,alpha,Desi Bistro,79,0,0,Jaipur,RAJASTHAN,NORTH
48794,27-05-2019,alpha,Hyderabad Spice,379,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
51760,27-05-2019,alpha,Indiana Burgers,172,0,0,Bangalore,KARNATAKA,SOUTH
51760,27-05-2019,alpha,Sri Ganesh Juice Junction,98,0,0,Bangalore,KARNATAKA,SOUTH
64343,27-05-2019,alpha,Paradise Delight,93,0,0,Khorda,ODISHA,EAST
65619,27-05-2019,alpha,Burger King,196,0,0,Jaipur,RAJASTHAN,NORTH
66261,27-05-2019,alpha,Royal Biryani Garden,149,0,0,Khorda,ODISHA,EAST
68182,27-05-2019,alpha,PK Biryani House,105,0,0,Pune,MAHARASHTRA,WEST
69793,27-05-2019,alpha,Moni Restauraant,58,0,0,Vellore,TAMIL NADU,SOUTH
69876,27-05-2019,alpha,Rock N Roll,573,0,0,Coimbatore,TAMIL NADU,SOUTH
69902,27-05-2019,alpha,Gangour,90,0,0,Surat,GUJARAT,WEST
70471,27-05-2019,alpha,Cool Biz,107,0,0,Chennai,TAMIL NADU,SOUTH
70581,27-05-2019,alpha,Sree Surya Scoops and Shakes,84,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
70581,27-05-2019,alpha,Mandil,179,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
70581,27-05-2019,alpha,Rouge,149,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
70664,27-05-2019,alpha,The Tasty Chef,109,0,0,North Delhi,DELHI,NORTH
70675,27-05-2019,alpha,Natural Ice Cream,325,0,0,Bangalore,KARNATAKA,SOUTH
72355,27-05-2019,alpha,HOTEL NILACHAL,77,0,0,Khorda,ODISHA,EAST
72372,27-05-2019,alpha,Minerva Xpress,100,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
74796,27-05-2019,alpha,Burgers n Wings,210,0,0,Aligarh,UTTAR PRADESH,NORTH
78255,27-05-2019,alpha,Kalash Restaurant,499,0,0,Dakshina Kannada,KARNATAKA,SOUTH
332,27-05-2019,beta,Hotel Radhakrishna Veg & Non Veg,115,0,0,Thane,MAHARASHTRA,WEST
338,27-05-2019,beta,Thalassery Restaurant - Bellandur,87.45,0,0,Bangalore,KARNATAKA,SOUTH
338,27-05-2019,beta,Subway????,154.97,0,0,Bangalore,KARNATAKA,SOUTH
1163,27-05-2019,beta,The Tummy Section - Rajouri Garden,96.25,0,0,West Delhi,DELHI,NORTH
1163,27-05-2019,beta,The Tummy Section - Rajouri Garden,83.75,0,0,West Delhi,DELHI,NORTH
1690,27-05-2019,beta,EverBake,241.49,0,0,North West Delhi,DELHI,NORTH
2517,27-05-2019,beta,Veer Ji Di Hatti,69,0,0,West Delhi,DELHI,NORTH
3522,27-05-2019,beta,Jhakas Family Restaurant - Wadala,215.8,0,0,Mumbai,MAHARASHTRA,WEST
3738,27-05-2019,beta,Nathu's Xpress by Nathu's Sweets,177.75,0,0,West Delhi,DELHI,NORTH
3738,27-05-2019,beta,London Grill Co,109.5,0,0,West Delhi,DELHI,NORTH
3738,27-05-2019,beta,London Grill Co,88.5,0,0,West Delhi,DELHI,NORTH
4849,27-05-2019,beta,Pait Pooja - Upnagar,71.67,0,0,Nashik,MAHARASHTRA,WEST
5551,27-05-2019,beta,Mr. Dhokla - Varachha,86,0,0,Surat,GUJARAT,WEST
6769,27-05-2019,beta,Barbeque Delight - Sarjapur Road,87.45,0,0,Bangalore,KARNATAKA,SOUTH
7873,27-05-2019,beta,Fish Corner,60,0,0,Bangalore,KARNATAKA,SOUTH
8493,27-05-2019,beta,Alishan Biryani,79,0,0,Kolkata,WEST BENGAL,EAST
8983,27-05-2019,beta,AMS Hyderabad Biryani - Periamet,91.13,0,0,Chennai,TAMIL NADU,SOUTH
8999,27-05-2019,beta,Friends Pizza,30,0,0,Howrah,WEST BENGAL,EAST
9243,27-05-2019,beta,Gupta's veg - Chinar park,59.38,0,0,Kolkata,WEST BENGAL,EAST
10355,27-05-2019,beta,Lebanese Junction - Hatibagan,73.25,0,0,Kolkata,WEST BENGAL,EAST
12870,27-05-2019,beta,Aryan By Pakwaan,52.5,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
14881,27-05-2019,beta,Blue Nile 2 - Dining & Takeaway,195,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
15738,27-05-2019,beta,Shibani Food Express,70,0,0,Thane,MAHARASHTRA,WEST
23773,27-05-2019,beta,Hotel Jay Bhawani - Wagholi,114.75,0,0,Pune,MAHARASHTRA,WEST
26235,27-05-2019,beta,Jalebi Junction - Viman Nagar,40,0,0,Pune,MAHARASHTRA,WEST
29572,27-05-2019,beta,Biryani Kitchen - Inorbit Mall,139,0,0,Bangalore,KARNATAKA,SOUTH
32649,27-05-2019,beta,Airoli Lunch Home,129.8,0,0,Thane,MAHARASHTRA,WEST
33175,27-05-2019,beta,The Yellow Chef,94.25,0,0,Central Delhi,DELHI,NORTH
37152,27-05-2019,beta,Kritunga - Whitefield,112.45,0,0,Bangalore,KARNATAKA,SOUTH
42589,27-05-2019,beta,Jhakas Family Restaurant - Sion,542,0,0,Mumbai,MAHARASHTRA,WEST
45680,27-05-2019,beta,Oottupura,80,0,0,Bangalore,KARNATAKA,SOUTH
46677,27-05-2019,beta,Delhi Special Paranthe Wali Gali Sector 22 A,94.52,0,0,Chandigarh,CHANDIGARH,NORTH
48577,27-05-2019,beta,Rattilal's,34,0,0,Lucknow,UTTAR PRADESH,NORTH
51727,27-05-2019,beta,OTC Kabab & Curry,94,0,0,Jaipur,RAJASTHAN,NORTH
53419,27-05-2019,beta,Marigold Restaurant,73.25,0,0,Gandhi Nagar,GUJARAT,WEST
53419,27-05-2019,beta,Patel Ice Cream Parlour,145,0,0,Gandhi Nagar,GUJARAT,WEST
55730,27-05-2019,beta,Lassi Shop - Sanjay Nagar,92.5,0,0,Bangalore,KARNATAKA,SOUTH
57921,27-05-2019,beta,Aroma's Hyderabad House - Phase 3,146.25,0,0,Pune,MAHARASHTRA,WEST
60523,27-05-2019,beta,Kabab Magic - Sarjapur Road,113.75,0,0,Bangalore,KARNATAKA,SOUTH
62513,27-05-2019,beta,Roll Nation - Sector 15,46,0,0,Chandigarh,CHANDIGARH,NORTH
62539,27-05-2019,beta,Natural Ice Cream - Indiranagar,445.02,0,0,Bangalore,KARNATAKA,SOUTH
65816,27-05-2019,beta,Arul Chettinaad Hotel,85,0,0,Chennai,TAMIL NADU,SOUTH
66753,27-05-2019,beta,51 Rainbow Ice Cream - Night Bazar,94,0,0,Surat,GUJARAT,WEST
69528,27-05-2019,beta,Paradise Biryani - Thiruvanmiyur,174.35,0,10.5,Chennai,TAMIL NADU,SOUTH
69669,27-05-2019,beta,Milano Ice Cream - Indiranagar,165.01,0,0,Bangalore,KARNATAKA,SOUTH
70000,27-05-2019,beta,Ghuma Ghumalu - Navallur,104,0,0,Kanchipuram,TAMIL NADU,SOUTH
70016,27-05-2019,beta,The Irani Cafe- Viman Nagar,57,0,0,Pune,MAHARASHTRA,WEST
74710,27-05-2019,beta,Biryani Blues - DLF Phase 4,129.7,0,0,Gurgaon,HARYANA,NORTH
79968,27-05-2019,beta,Kesar Family Restaurant - Baner,147.6,0,0,Pune,MAHARASHTRA,WEST
79980,27-05-2019,beta,Raja Virundhu 25,60.64,0,0,Coimbatore,TAMIL NADU,SOUTH
79980,27-05-2019,beta,Le'andra,64.85,0,0,Coimbatore,TAMIL NADU,SOUTH
3523,27-05-2019,gamma,34 Chowringhee Lane Kathi Roll's,70,10,0,Haridwar,UTTARAKHAND,NORTH
10425,27-05-2019,gamma,Rayyan Biryani,67.46,10,0,Kolkata,WEST BENGAL,EAST
39808,27-05-2019,gamma,HNA Restaurant & Bakery,200,20,0,Hyderabad,ANDHRA PRADESH,SOUTH
40439,27-05-2019,gamma,AM Briyani,114,20,0,Erode,TAMIL NADU,SOUTH
63097,27-05-2019,gamma,Harilal's,80.8,10,0,Patna,BIHAR,EAST
66793,27-05-2019,gamma,Kheteshwar Sweet & Farsan Mart,96.51,10,0,Vadodara,GUJARAT,WEST
69889,27-05-2019,gamma,Anna Idli,205.3,10,0,Pune,MAHARASHTRA,WEST
69991,27-05-2019,gamma,Indonese,280,10,0,South 24 Parganas,WEST BENGAL,EAST
73332,27-05-2019,gamma,United Canteen,72.5,10,0,Mathura,UTTAR PRADESH,NORTH
227,28-05-2019,alpha,Aryaas,79,0,0,Ernakulam,KERALA,SOUTH
235,28-05-2019,alpha,A2B Veg,166,25,10,Kanchipuram,TAMIL NADU,SOUTH
297,28-05-2019,alpha,Pop Tate's,335,0,10,Bangalore,KARNATAKA,SOUTH
303,28-05-2019,alpha,Hunger's club,136,30,0,Bangalore,KARNATAKA,SOUTH
307,28-05-2019,alpha,CakeZone,731,50,34,Bangalore,KARNATAKA,SOUTH
338,28-05-2019,alpha,FreshMenu,157,25,10,Bangalore,KARNATAKA,SOUTH
384,28-05-2019,alpha,Hotel Junior Kuppanna,94,0,7.5,Bangalore,KARNATAKA,SOUTH
390,28-05-2019,alpha,Cafe Niloufer,204,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
405,28-05-2019,alpha,Mithaas Sweets,490,25,0,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
405,28-05-2019,alpha,Theos- Patisserie,405,25,0,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
435,28-05-2019,alpha,Quality Restaurant & Briyani,138,25,0,Kanchipuram,TAMIL NADU,SOUTH
541,28-05-2019,alpha,Kodi Kura Chitti Gaare,290,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
1155,28-05-2019,alpha,Singla's,99,0,10,West Delhi,DELHI,NORTH
1299,28-05-2019,alpha,Burger King,128,0,29,South West Delhi,DELHI,NORTH
1938,28-05-2019,alpha,Cake Bake Shake,134,0,10,North West Delhi,DELHI,NORTH
1938,28-05-2019,alpha,Pasta Hub,120,0,0,North West Delhi,DELHI,NORTH
2652,28-05-2019,alpha,Food Bell,83,0,8,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
2652,28-05-2019,alpha,Royal Paratha & Food,60,0,7,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
3412,28-05-2019,alpha,Jumboking,226,25,30,Mumbai,MAHARASHTRA,WEST
3527,28-05-2019,alpha,Prem Ji Malai Chaap Wale,132,25,0,East Delhi,DELHI,NORTH
4431,28-05-2019,alpha,Urban Delite,125,0,5,Gautam Buddha Nagar,UTTAR PRADESH,NORTH
4739,28-05-2019,alpha,Cafe 0dini,80,0,6,Hyderabad,ANDHRA PRADESH,SOUTH
4739,28-05-2019,alpha,Dimmy Tiffins Chat & Juice,70,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
5292,28-05-2019,alpha,Amit Bakery,60,0,0,West Delhi,DELHI,NORTH
5440,28-05-2019,alpha,Hotel Gavran Tadka,120,20,0,Pune,MAHARASHTRA,WEST
5723,28-05-2019,alpha,Prem di Hatti,100,0,0,South West Delhi,DELHI,NORTH
5723,28-05-2019,alpha,Da Pizza Corner,110,0,0,South West Delhi,DELHI,NORTH
6203,28-05-2019,alpha,The Belgian Waffle Co,232,0,20,Mumbai,MAHARASHTRA,WEST
6716,28-05-2019,alpha,Faasos,290,25,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
8282,28-05-2019,alpha,Veg Dhaba - Bangur,317,0,10,Kolkata,WEST BENGAL,EAST
10994,28-05-2019,alpha,Muralikrishna Ghee Sweets,110,10,0,Nellore,ANDHRA PRADESH,SOUTH
11143,28-05-2019,alpha,Sukh Sagar,241,20,0,Bangalore,KARNATAKA,SOUTH
11143,28-05-2019,alpha,Nagarjuna,723,25,25,Bangalore,KARNATAKA,SOUTH
12745,28-05-2019,alpha,Deccan Pizza,42,0,0,Visakhapatnam,ANDHRA PRADESH,SOUTH
13424,28-05-2019,alpha,Truffles,146,0,20,Bangalore,KARNATAKA,SOUTH
13424,28-05-2019,alpha,Apsara Ice Creams,205,0,20,Bangalore,KARNATAKA,SOUTH
16255,28-05-2019,alpha,homely,129,0,0,Bangalore,KARNATAKA,SOUTH
16255,28-05-2019,alpha,Vasudev Adigas,104,0,8,Bangalore,KARNATAKA,SOUTH
16271,28-05-2019,alpha,Sri Bhagya Grand,700,0,0,Bangalore,KARNATAKA,SOUTH
16833,28-05-2019,alpha,Flaming Wok,188,40,6,Hyderabad,ANDHRA PRADESH,SOUTH
18578,28-05-2019,alpha,Nothing But Chicken,395,0,15,Bangalore,KARNATAKA,SOUTH
20189,28-05-2019,alpha,Bheema's,182,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
20189,28-05-2019,alpha,Vasista Sri Lakshmi,451,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
20189,28-05-2019,alpha,Vasista Sri Lakshmi,265,0,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
21478,28-05-2019,alpha,Hotel Yuvika,131,0,0,Raigarh(MH),MAHARASHTRA,WEST
22728,28-05-2019,alpha,Cream Craver,278,0,20,Pune,MAHARASHTRA,WEST
27485,28-05-2019,alpha,Scoops,154,25,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
27529,28-05-2019,alpha,Cool Biz,161,35,10,Kanchipuram,TAMIL NADU,SOUTH
27865,28-05-2019,alpha,Shah Ghouse Cafe & Restaurant,288,25,0,Hyderabad,ANDHRA PRADESH,SOUTH
31854,28-05-2019,alpha,Bingers,113,25,0,Bangalore,KARNATAKA,SOUTH
31980,28-05-2019,alpha,Bikaner Sweet House,40,0,0,North West Delhi,DELHI,NORTH
32908,28-05-2019,alpha,The Royal Chef,275,25,10,Mumbai,MAHARASHTRA,WEST
32965,28-05-2019,alpha,Giani,384,25,0,South West Delhi,DELHI,NORTH
32965,28-05-2019,alpha,Saturn - The Food Planet,159,25,0,South West Delhi,DELHI,NORTH
33819,28-05-2019,alpha,Dildaar Punjabi,136,50,0,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
33819,28-05-2019,alpha,KS Bakers,141,25,4,K.V.Rangareddy,ANDHRA PRADESH,SOUTH
34239,28-05-2019,alpha,Bismillah Catering,125,25,0,Thane,MAHARASHTRA,WEST
37023,28-05-2019,alpha,Royal Dosa,160,25,0,Thane,MAHARASHTRA,WEST
41374,28-05-2019,alpha,Madina Restaurant,241,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
42248,28-05-2019,alpha,Delhi Food Point,71,0,12,Bangalore,KARNATAKA,SOUTH
42248,28-05-2019,alpha,Sri Ganesh Juice Junction,104,0,15,Bangalore,KARNATAKA,SOUTH
45090,28-05-2019,alpha,Cafe Niloufer,360,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
45090,28-05-2019,alpha,Lavish Corner,69,0,8,Hyderabad,ANDHRA PRADESH,SOUTH
45090,28-05-2019,alpha,Prince Restaurant,62,0,0,Hyderabad,ANDHRA PRADESH,SOUTH
46267,28-05-2019,alpha,Giani's,230,45,0,Faridabad,HARYANA,NORTH
48117,28-05-2019,alpha,Hyderabadi Spice,283,25,0,Pune,MAHARASHTRA,WEST
48129,28-05-2019,alpha,Aangan Restaurant,152,0,0,Gwalior,MADHYA PRADESH,WEST
48129,28-05-2019,alpha,Ashoka Family Restaurant,97,0,0,Gwalior,MADHYA PRADESH,WEST
64217,28-05-2019,alpha,Behrouz Biryani,216,0,23.81,Bangalore,KARNATAKA,SOUTH
64224,28-05-2019,alpha,Le Charcoal Xpress,431,0,60,Bangalore,KARNATAKA,SOUTH
66555,28-05-2019,alpha,The Eclectica,110,0,0,Bangalore,KARNATAKA,SOUTH
68171,28-05-2019,alpha,SAPPIDALAM VANGA,101,20,0,Tiruvallur,TAMIL NADU,SOUTH
69409,28-05-2019,alpha,Svadu Pure Ghee Sweets,178,0,14,Bangalore Rural,KARNATAKA,SOUTH
69560,28-05-2019,alpha,Zaatar,502,25,15,Bangalore,KARNATAKA,SOUTH
69607,28-05-2019,alpha,Eat Me,235,25,0,Chennai,TAMIL NADU,SOUTH
69725,28-05-2019,alpha,Fish Corner,138,25,0,Bangalore,KARNATAKA,SOUTH
69751,28-05-2019,alpha,BIB - English Breakfast in the Box,130,0,0,Bangalore,KARNATAKA,SOUTH
69771,28-05-2019,alpha,Pabbas,510,10,0,Dakshina Kannada,KARNATAKA,SOUTH
69857,28-05-2019,alpha,New Besst Hotel,365,0,10,Kanchipuram,TAMIL NADU,SOUTH
69857,28-05-2019,alpha,New Besst Hotel,120,0,0,Kanchipuram,TAMIL NADU,SOUTH
69857,28-05-2019,alpha,SRI KRISHNA MESS,351,0,23,Madurai,TAMIL NADU,SOUTH
69946,28-05-2019,alpha,Mother's Kitchen (Hinjewadi Phase 1),163,0,10,Pune,MAHARASHTRA,WEST
69969,28-05-2019,alpha,Rashtrakutas,418,0,8.25,Bangalore,KARNATAKA,SOUTH
70123,28-05-2019,alpha,Paparizza,727,0,0,North Delhi,DELHI,NORTH
70131,28-05-2019,alpha,Taco Bell,178,0,30,Bangalore,KARNATAKA,SOUTH
70131,28-05-2019,alpha,Sri Udupi Park,185,0,38,Bangalore,KARNATAKA,SOUTH
70265,28-05-2019,alpha,Namakdani,39,0,0,Chandigarh,CHANDIGARH,NORTH
70265,28-05-2019,alpha,Captain Sam's,59,0,0,Chandigarh,CHANDIGARH,NORTH
70265,28-05-2019,alpha,Bhena Da Dhaba,77,0,0,Chandigarh,CHANDIGARH,NORTH
70613,28-05-2019,alpha,Cafe Petu,186,25,14,Bangalore,KARNATAKA,SOUTH
70734,28-05-2019,alpha,Burger King,146,0,29,Bangalore,KARNATAKA,SOUTH
70898,28-05-2019,alpha,Kullad Cafe,85,0,22,Bangalore,KARNATAKA,SOUTH
70922,28-05-2019,alpha,Khichdi Etc,793,0,0,Bangalore,KARNATAKA,SOUTH
76023,28-05-2019,alpha,Harishankar Veg Restro,55,10,0,Jaipur,RAJASTHAN,NORTH
76223,28-05-2019,alpha,Hotel Al-Zaika,167,0,0,Pune,MAHARASHTRA,WEST
76223,28-05-2019,alpha,Cafe Bon Appetit,65,0,10,Pune,MAHARASHTRA,WEST
78627,28-05-2019,alpha,Biryani Art,90,0,10,Pune,MAHARASHTRA,WEST
80032,28-05-2019,alpha,Pizza Hut,606,25,0,East Delhi,DELHI,NORTH
80037,28-05-2019,alpha,Burgrill,101,0,0,Jalandhar,PUNJAB,NORTH
80037,28-05-2019,alpha,The live creamery,58,0,0,Jalandhar,PUNJAB,NORTH
80037,28-05-2019,alpha,mum's kitchen,49,0,0,Jalandhar,PUNJAB,NORTH
80055,28-05-2019,alpha,New Prashanth Hotel,1159,0,25,Bangalore,KARNATAKA,SOUTH
80180,28-05-2019,alpha,Jayaram Mittai,500,0,0,Kanchipuram,TAMIL NADU,SOUTH
80185,28-05-2019,alpha,KFC,710,20,33.33,Kolkata,WEST BENGAL,EAST
80221,28-05-2019,alpha,Zaitoon,247,25,21,Bangalore,KARNATAKA,SOUTH
80250,28-05-2019,alpha,Dhaba Cafe,84,10,0,East Godavari,ANDHRA PRADESH,SOUTH
80405,28-05-2019,alpha,FreshMenu,216,0,24,Bangalore,KARNATAKA,SOUTH
80405,28-05-2019,alpha,homely,102,0,0,Bangalore,KARNATAKA,SOUTH
80405,28-05-2019,alpha,Mealer.in,169,0,9.2,Bangalore,KARNATAKA,SOUTH
51,28-05-2019,alpha,Guntur Gongura,236,0,0,Kanchipuram,TAMIL NADU,SOUTH
564,28-05-2019,alpha,Apsara Ice Creams,315,0,0,Bangalore,KARNATAKA,SOUTH
566,28-05-2019,alpha,Shree A0dhaas,112,0,0,Coimbatore,TAMIL NADU,SOUTH
566,28-05-2019,alpha,Shree A0dhaas,537,0,0,Coimbatore,TAMIL NADU,SOUTH
566,28-05-2019,alpha,Shree A0dhaas,318,0,0,Coimbatore,TAMIL NADU,SOUTH
566,28-05-2019,alpha,McDonald's,443,0,0,Coimbatore,TAMIL NADU,SOUTH
624,28-05-2019,alpha,Madhura Veg,102,0,0,Udupi,KARNATAKA,SOUTH
1577,28-05-2019,alpha,Karahi Kitchen,160,0,0,Bangalore,KARNATAKA,SOUTH
1577,28-05-2019,alpha,Faasos,119,0,0,Bangalore,KARNATAKA,SOUTH
1784,28-05-2019,alpha,Chatkhare,165,0,0,South Delhi,DELHI,NORTH
2488,28-05-2019,alpha,Havmor Havfunn,239,0,0,North West Delhi,DELHI,NORTH
2839,28-05-2019,alpha,Golden Orchid,66,0,0,Khorda,ODISHA,EAST
